"id;""user_id"";""created_at"";""tweet_text"";""hashtag_entities"";""url_entities"";""favorites_count"";""retweet_count"";""quoted_status_id"";""in_reply_to_status_id"""
"570014470761615360;189967523;""2015-02-24 00:16:54"";""RT @hateGOP: @GoPiggies    "
  Will President Obama's dream for our 99% prevail, or will the Party of No ruin it?
"  http://t.co/DTQSbC49m2"";""{}"";""{http://t.co/DTQSbC49m2}"";0;1;;"
"780592714878447616;216881337;""2016-09-27 02:19:40"";""Clinton is most likely to take us to war. The next President should respect the Constitution. https://t.co/gAiWL02oss #debatenight"";""{debatenight}"";""{https://t.co/gAiWL02oss}"";2069;1570;;780591118777982976"
"748225226123542528;22545491;""2016-06-29 18:42:49"";""Today"," I had the pleasure of mtg w/ Dorla Hopkins from the @alzassociation to discuss Alzheimer research. #EndALZ https://t.co/RPlmr2rY6J"";""{EndALZ}"";""{}"";8;1;;"
"144140765755473922;20209807;""2011-12-06 19:46:51"";""Meninak Club of Jax's mission """"Lending help where none is available."""" Great to address members on Monday. http://t.co/VG96qzqQ"";""{}"";""{http://t.co/VG96qzqQ}"";0;0;;"
"488694354547343360;153486399;""2014-07-14 14:39:48"";""Received a voicemail from me on Thursday? Want to get a call each time I host a telephone town hall? Sign up here: https://t.co/aftGkYtScK"";""{}"";""{https://t.co/aftGkYtScK}"";1;3;;"
"458645900928507904;550401754;""2014-04-22 16:37:58"";""The @RxSummit is well underway in Atlanta! Thanks to @GovernorDeal for the warm welcome to Georgia!"";""{}"";""{}"";1;1;;"
"662294809600778241;31611298;""2015-11-05 15:46:02"";""Nope https://t.co/tpLNVu1g8Y"";""{}"";""{https://t.co/tpLNVu1g8Y}"";1;0;662239968044179456;"
"776097726660509696;232268199;""2016-09-14 16:38:11"";""RT @SenGillibrand: #NY is one of America's major farm states &amp; #NYFarmDay offers a chance for farmers &amp; producers to show off best #MadeinN..."";""{NY","NYFarmDay}"";""{}"";0;23;;"
"646448397176717316;1037321378;""2015-09-22 22:18:02"";""RT @GeneralRoth: Excited to join .@RepMarkTakano &amp; Jurupa USD to host Pathways to #HigherEd Conference on 9/26. Details: http://t.co/XtzV2Z..."";""{HigherEd}"";""{}"";0;11;;"
"752941164031053824;18967498;""2016-07-12 19:02:17"";""RT @EdWorkforce: .@CongressmanGT", @RepKClark's #CTE bill will help more Americans compete for high-skilled," high-demand jobs: https://t.co/..."";""{CTE}"";""{}"";0;1;;"
"825578191297323009;193732179;""2017-01-29 05:35:53"";""These are the lawyers who are volunteering their time to help those who are detained. #courageous #NoBanNoWall https://t.co/7WDjGYm6A5"";""{courageous","NoBanNoWall}"";""{}"";8265;3459;;"
"546046525869391872;476256944;""2014-12-19 20:56:51"";""I'll be on @TheLeadCNN with @JakeTapper soon to discuss the president's year-end press conference."";""{}"";""{}"";16;5;;"
"422850957043859456;18030431;""2014-01-13 22:01:39"";""According to @NRO"," small businesses could face an even greater risk of the death spiral with #Obamacare.http://t.co/a0IjyQEI1U"";""{Obamacare}"";""{http://t.co/a0IjyQEI1U}"";0;1;;"
"453902041619107840;26051676;""2014-04-09 14:27:34"";""Just 3% of congressional staff are veterans. I am proud to employ two of them. http://t.co/IZDkQG7IAS #HireAVet #HireHeroes"";""{HireAVet","HireHeroes}"";""{http://t.co/IZDkQG7IAS}"";4;6;;"
"748224555651588096;234141596;""2016-06-29 18:40:10"";""Signs w/ the new symbol/language will be phased in whenever a new sign is needed"," meaning the update comes at no addt'l cost to taxpayers"";""{}"";""{}"";6;8;;748224277523107840"
"820110125419655169;94492750;""2017-01-14 03:27:45"";""RT @theintercept: Booker has received more pharmaceutical manufacturing cash over the past six years than any other Democratic senator http..."";""{}"";""{}"";0;2271;;"
"572205958639689728;20552026;""2015-03-02 01:25:06"";""I'm hosting a #SeniorResourceFair in Thornton on March 13. Call 303-274-7944 for more info or to RSVP. http://t.co/0SRK7DhZn1"";""{SeniorResourceFair}"";""{}"";1;4;;"
"469861106157383680;153944899;""2014-05-23 15:23:11"";""This morning I talked w/ @foxaustin re VA allegations. Watch the segment here: http://t.co/GNqkeNX2Dz"";""{}"";""{http://t.co/GNqkeNX2Dz}"";1;1;;"
"492299091507154944;24195214;""2014-07-24 13:23:44"";""It is not easy to plan a minimum wage budget. No room for surprises this week. Today I start the #LiveTheWage Challenge. #RaiseTheWage"";""{LiveTheWage","RaiseTheWage}"";""{}"";1;3;;"
"639056719453290496;76649729;""2015-09-02 12:46:09"";""Sen. Alexander at @Jcccvc luncheon today to speak on his plans to overturn @NLRB decision that would destroy small business opportunities."";""{}"";""{}"";2;1;;"
"735214849429516289;950328072;""2016-05-24 21:04:14"";""Thanks"," @RepLynnJenkins for supporting StampOut PTSD to help and honor our noble veterans! https://t.co/gFI47PbNhO"";""{}"";""{https://t.co/gFI47PbNhO}"";0;1;;"
"590994318271369216;29501253;""2015-04-22 21:43:20"";""Zaghig Seradarian"
Megerdich Seradarian
Ohan Ohanian
Sirpouhi Ohanian
Sarkiss Mushetsi Baloian
Sargsyan Smbat Sargisi
"#NeverForget1915"";""{NeverForget1915}"";""{}"";20;15;;590983916758163457"
"4877587597;26424123;""2009-10-15 01:29:08"";""Phone poll results from tonight's call:  Do you favor public option?  65%No", 20%Yes," 15%Undecided."";""{}"";""{}"";0;0;;"
"663865762424164353;117777832;""2015-11-09 23:48:26"";""Via #Boston @wgbhnews @deehan : Sheriff Warns @WhiteHouse @ONDCP Policy Could Be Boon to Prison Suboxone Smuggling https://t.co/aKeKUr0aqq"";""{Boston}"";""{https://t.co/aKeKUr0aqq}"";2;2;;"
"570324495157866497;2891210047;""2015-02-24 20:48:50"";""Productive discussion w/ AK @AmericanLegion about how we restore fed govt sacred trust &amp; responsibility to our #Vets http://t.co/5fOEVV1WSE"";""{Vets}"";""{}"";2;1;;"
"659488294405840897;252819642;""2015-10-28 21:53:56"";""RT @Royals: #TheK is ready to rock for #WorldSeries Game 2! #TakeTheCrown https://t.co/G7nBx4crxv"";""{TheK",WorldSeries,"TakeTheCrown}"";""{}"";0;241;;"
"636971423169384448;117501995;""2015-08-27 18:39:56"";""RT @EnergyDems: Can't join us in person at @seattleu for our hearing on #wildfires? Listen in: 855-428-0808"," Conference ID - 1292349 http:/..."";""{wildfires}"";""{}"";0;6;;"
"806216574629769216;155669457;""2016-12-06 19:19:44"";""Honored to join @PeterRoskam in hosting a @house_democracy inbound session w/ MPs from Burma", Kyrgyzstan, Mongolia,"... https://t.co/wM8Onu2KDb"";""{}"";""{https://t.co/wM8Onu2KDb}"";15;15;;"
"725483194007449600;242873057;""2016-04-28 00:34:06"";""This is a great story in #CO3 - Mancos Named One of America's Top 20 Best Small Towns! Story via @TheJournalCO https://t.co/h5MOSp2UDr"";""{CO3}"";""{https://t.co/h5MOSp2UDr}"";3;2;;"
"710120515810271232;15394954;""2016-03-16 15:08:19"";""I was pleased to meet with @CherryStMission this morning to discuss their efforts in adult vocational training. https://t.co/ZvczB6Wq8x"";""{}"";""{}"";13;2;;"
"845372083068653568;1243902714;""2017-03-24 20:29:45"";""Today is a victory for the American people", they made their voices heard and said loud and clear: NO to #Trumpcare!
"https://t.co/DtlOZKvGLM"";""{Trumpcare}"";""{http://www.juliabrownley.house.gov/media-center/press-releases/brownley-statement-after-house-gop-pulled-american-health-care-act}"";60;19;;"
"771187762837921793;134249298;""2016-09-01 03:27:45"";""RT @ekingc: It's a disgusting lie that immigrants are real cause for worry regarding crime in the US #factcheck #trumpAZ https://t.co/QqYbm..."";""{factcheck","trumpAZ}"";""{}"";0;297;;"
"808384010762260480;22545491;""2016-12-12 18:52:21"";""Congress approves bill to authorize water projects https://t.co/tbTkr2my6r"";""{}"";""{https://t.co/tbTkr2my6r}"";3;2;;"
"830145658023718913;19929362;""2017-02-10 20:05:22"";""RT @kaybaileyhutch: So glad to visit with @RepJoeBarton &amp; @UTexasMcCombs Dean Hartzell at @KBHEnergyCenter Symposium  @UTexasLaw @UTAustin..."";""{}"";""{}"";0;3;;"
"827547480476807169;942156122;""2017-02-03 16:01:09"";""I'll be joining @MSNBC's @ChrisJansing at about 11:10ET/8:10PT re: the latest on @POTUS' words v. actions on Russia. #ProtectOurDemocracy"";""{ProtectOurDemocracy}"";""{}"";21;13;;"
"783403821250719744;245408102;""2016-10-04 20:30:00"";""WATCH this week's #AskBob to learn about what I'm doing to combat #poverty through job creation https://t.co/qL2J9tQymo"";""{AskBob","poverty}"";""{https://t.co/qL2J9tQymo}"";2;1;;"
"656506732106117124;47975734;""2015-10-20 16:26:16"";""Roll Call: Jeff Sessions &amp; Dave Brat: Memo To GOP: Curb Immigration -- Or Quit | https://t.co/NgtGr2gl6y https://t.co/fEbAVIIMMT"";""{}"";""{https://t.co/NgtGr2gl6y}"";95;168;;"
"563724359907287040;240427862;""2015-02-06 15:42:15"";""I added a video to a @YouTube playlist http://t.co/USHeXPCzVa Rep. McKinley marks West Virginia's 149th birthday on House floor."";""{}"";""{http://t.co/USHeXPCzVa}"";0;0;;"
"601207444480589824;1880674038;""2015-05-21 02:06:39"";""Thank you @WFLAGayle for devoting career to #TampaBay. You covered our hometown well! @WFLA #GoodbyeGayle #GirlPower @JenLeighWFLA @TVStacie"";""{TampaBay",GoodbyeGayle,"GirlPower}"";""{}"";11;2;;"
"588393558522077184;1045853744;""2015-04-15 17:28:50"";""Had a great time at the Weyrich Lunch today! Thanks for having me http://t.co/lOM5GjSCtj"";""{}"";""{}"";1;0;;"
"810890069758316544;17513304;""2016-12-19 16:50:32"";""ICYMI My @EdenPrairieNews op-ed on 21st Century Cures Act &amp; how it brings hope to patients"," families https://t.co/1JFf18RhC3 #CuresNow #MN03"";""{CuresNow","MN03}"";""{https://t.co/1JFf18RhC3}"";4;7;;"
"463332859106054145;558769636;""2014-05-05 15:02:16"";""Must do more to help the 200+ girls kidnapped in Nigeria; all they wanted to do was go to school. #BringBackOurGirls. http://t.co/UIXzk9n1kf"";""{BringBackOurGirls}"";""{http://t.co/UIXzk9n1kf}"";3;8;;"
"794556419928444930;31801993;""2016-11-04 15:06:27"";""W/ @mayormccormac @Woodbridge Veterans breakfast. Spoke about ways to improve Vets healthcare and reduce Veterans unemployment."";""{}"";""{}"";6;1;;"
"421332820045217792;23600262;""2014-01-09 17:29:06"";""Thx @NancyPelosi for support after I was denied courtesy to testify on DC-only prov &amp; thx for bringing up the injustice @ your presser 2day"";""{}"";""{}"";2;11;;"
"18534090059;23951197;""2010-07-14 17:03:06"";""RT @Alyssafarah: Baller speech on the floor of  the house by @repaaronschock ! Wooh!"";""{}"";""{}"";0;3;;"
"821817063291416579;2856787757;""2017-01-18 20:30:31"";""I am honored to serve as the Chairman of the @SASCMajority Subcommittee on Emerging Threats &amp; Capabilities: https://t.co/XYp1swOtoO"";""{}"";""{https://t.co/XYp1swOtoO}"";21;6;;"
"481202448540119041;1060487274;""2014-06-23 22:29:38"";""Planning to watch tonight's .@GOPOversight #IRS hearing? There's a livechat here when the hearing starts: http://t.co/IzMrFr4wtx #PJNET"";""{IRS","PJNET}"";""{http://t.co/IzMrFr4wtx}"";3;7;;"
"627890370186055680;29201047;""2015-08-02 17:15:04"";""From the road: marching for equality--Rabbi @rabbikip &amp; others carrying the Torah from Selma to DC for #JusticeSummer! http://t.co/B8y947usmo"";""{JusticeSummer}"";""{}"";9;13;;"
"89030867254648832;299883942;""2011-07-07 17:59:47"";""Republicans know that tax hikes and debt limit increases will not nourish the economy or create new   #4jobs"";""{4jobs}"";""{}"";0;0;;"
"406799868171022336;242873057;""2013-11-30 15:00:21"";""#ShopSmall and #BuyLocal. #SmallBusinessSaturday is finally here! http://t.co/Kfd2y9IjG3"";""{ShopSmall",BuyLocal,"SmallBusinessSaturday}"";""{http://t.co/Kfd2y9IjG3}"";1;3;;"
"316282235458289664;47975734;""2013-03-25 20:15:35"";""Sessions", In Bipartisan Resolution," Recognizes April 2013 As CDH Awareness Month: http://t.co/f8ykOY633a"";""{}"";""{http://t.co/f8ykOY633a}"";1;3;;"
"601036606158548992;33977070;""2015-05-20 14:47:48"";""Just finished marking up 2 bills - to reauthorize the Nat'l Forest Service &amp; to repeal COOL"," a costly program that hurts AL's producers"";""{}"";""{}"";2;2;;"
"849373515518169088;26051676;""2017-04-04 21:30:01"";""Productive meeting today with Jacksonville Army Corps of Engineers about Ridge Road extension &amp; dredging the Anclot... https://t.co/jixv4nyGbJ"";""{}"";""{https://twitter.com/i/web/status/849373515518169088}"";2;4;;"
"372386125278482432;486694111;""2013-08-27 15:52:25"";""#HeadStart is about our future &amp; our commitment to ensuring all children have the opportunity to develop their talents &amp; thrive."";""{HeadStart}"";""{}"";1;0;;"
"571457317935456257;246769138;""2015-02-27 23:50:16"";""My statement on the killing of #Russia opposition leader Boris #Nemstov: http://t.co/yqcogudjNg @HouseForeign"";""{Russia","Nemstov}"";""{http://t.co/yqcogudjNg}"";1;6;;"
"323902031658106883;18696134;""2013-04-15 20:53:56"";""I am shocked to hear of the horrific explosions in Boston today. My thoughts are with the victims &amp; families &amp; the brave first responders."";""{}"";""{}"";2;4;;"
"824674764207771649;234406945;""2017-01-26 17:46:00"";""RT @RCJournal: Gov.: There will never be a fee for Spearfish Canyon State Park https://t.co/jKzDgjNipG"";""{}"";""{https://t.co/jKzDgjNipG}"";0;3;;"
"786275667939889152;88806753;""2016-10-12 18:41:42"";""It was an honor to speak at yesterday's North Bay Stand Down for Homeless and Low Income Veterans. https://t.co/djsayjlcEm"";""{}"";""{https://t.co/djsayjlcEm}"";8;0;;"
"428952276632231936;111635527;""2014-01-30 18:06:06"";""Thanks @WaxmanClimate for your many yrs of leadership &amp; dedication to the @EnergyCommerce Cmte"," California &amp; House of Reps"";""{}"";""{}"";0;4;;"
"497384798651183104;22523087;""2014-08-07 14:12:31"";""RT @SWHR: Why are sex differences frequently overlooked in biomedical research? http://t.co/C1oEY6ieyt via @OUPAcademic"";""{}"";""{http://t.co/C1oEY6ieyt}"";0;1;;"
"684411298889764864;246769138;""2016-01-05 16:29:04"";""My visit with @MSNBC's @Morning_Joe to discuss President Obama's disastrous foreign policy: https://t.co/OMVCjmClYr"";""{}"";""{https://t.co/OMVCjmClYr}"";2;4;;"
"535121696748232704;55677432;""2014-11-19 17:25:29"";""Landrieu is allowing Obama to enact Executive Amnesty. Help me stop them! http://t.co/z6xthKWZDK http://t.co/5zzpn5lwtX"";""{}"";""{http://t.co/z6xthKWZDK}"";14;32;;"
"771052532613251073;66602794;""2016-08-31 18:30:23"";""Double your impact! Give $1 or more before midnight &amp; a group of key supporters will match your contribution.  https://t.co/z7S8K0oyec"";""{}"";""{https://t.co/z7S8K0oyec}"";3;5;;"
"514181242766753792;19318314;""2014-09-22 22:35:35"";""This #HispanicHeritageMonth we gather to recognize the contributions of our community &amp; our rich cultural traditions http://t.co/OoevzRqLU3"";""{HispanicHeritageMonth}"";""{http://t.co/OoevzRqLU3}"";4;2;;"
"302528935210647552;235312723;""2013-02-15 21:24:53"";""Looking forward to hearing what the people of #TN04 have to say next week at """"Coffee with the Congressman."""" Are you going?"";""{TN04}"";""{}"";0;2;;"
"646364190026952704;555474658;""2015-09-22 16:43:26"";""I introduced a short-term CR to continue funding government operations and prohibit funding for Planned Parenthood: http://t.co/CMsmKRGfvj"";""{}"";""{http://t.co/CMsmKRGfvj}"";5;11;;"
"597459268141453312;27676828;""2015-05-10 17:52:44"";""#HappyMothersDay to all the mothers across #NC10 &amp; everywhere. Thanks for all you do &amp; have done to help us grow &amp; succeed!"";""{HappyMothersDay","NC10}"";""{}"";2;3;;"
"443811831078203392;24913074;""2014-03-12 18:12:40"";""Every week Congress fails to renew unemployment insurance", another 72,"000 Americans will be cut off from these benefits. #RenewUI"";""{RenewUI}"";""{}"";2;7;;"
"440137918821064704;237763317;""2014-03-02 14:53:51"";""Lots of sleet and still more freezing drizzle on the way to church this morning. Record cold today. Cows and baby calves are covered w/ ice."";""{}"";""{}"";0;1;;"
"710171850987466752;138770045;""2016-03-16 18:32:18"";""The Senate should consider #SCOTUSnominee #MerrickGarland w/o delay"," it is what the American people deserve &amp; expect https://t.co/YVSO7d5ZWK"";""{SCOTUSnominee","MerrickGarland}"";""{https://t.co/YVSO7d5ZWK}"";9;4;710171186500669440;"
"149607908542390272;76456274;""2011-12-21 21:51:19"";""We shouldn't allow taxes to go up on 160M Americans & jeopardize the econ. Recovery! #BoehnerTaxHike"";""{BoehnerTaxHike}"";""{}"";0;14;;"
"612990792983048192;467823431;""2015-06-22 14:29:28"";""RT @RepPeteAguilar: Is the @HouseGOP really going to allow the job creating Export-Import Bank to shut down? Let's pass #ExIm4jobs now! htt..."";""{ExIm4jobs}"";""{}"";0;54;;"
"827346506793500673;13218102;""2017-02-03 02:42:33"";""Senate Democrat: Obstructionism is a 'trap' and 'a big mistake' https://t.co/LScR2v8vee via @DCExaminer"";""{}"";""{https://t.co/LScR2v8vee}"";37;14;;"
"476362077180018689;40302336;""2014-06-10 13:55:44"";""RT @janschakowsky: Equal Pay Act was enacted 51 years ago today"," but women are still fighting for equal pay. RT if you support #EqualPay ht..."";""{EqualPay}"";""{}"";0;343;;"
"166629803972247552;23712174;""2012-02-06 21:10:15"";""Ronald Reagan's character and service to his country will long outlast the eight years of his presidency. #Reagan101"";""{Reagan101}"";""{}"";0;7;;"
"651775884685393920;33576489;""2015-10-07 15:07:34"";""RT @LISCBuffalo: We are excited to share with you our new LISC Buffalo Overview Video! Thank you"," WNY Foundation! https://t.co/oRCFFq0OCU v..."";""{}"";""{https://t.co/oRCFFq0OCU}"";0;2;;"
"847105477515337729;950783972;""2017-03-29 15:17:38"";""It's not one or the other. We can grow the economy while protecting our environment and American families #DefendScience #ActOnClimate"";""{DefendScience","ActOnClimate}"";""{}"";61;25;;"
"808329849500762114;24735461;""2016-12-12 15:17:08"";""RT @NorthavenTrail: Thanks to our elected officials @LeeforDallas @cmjsgates and @PeteSessions for attending #LightTheTrail! https://t.co/q..."";""{LightTheTrail}"";""{}"";0;2;;"
"5401475443;52503751;""2009-11-03 21:00:03"";""Please watch FOX Biz tomorrow at 4 p.m. ET where I will discuss H.R. 3962 - the new health care bill."";""{}"";""{}"";0;0;;"
"773259145847803904;219429281;""2016-09-06 20:38:41"";""T-5 minutes until I join @WGNRadio @RoeConn to share my thoughts on POTUS' recent international travel. Listen LIVE https://t.co/1GdK3LFUbo"";""{}"";""{https://t.co/1GdK3LFUbo}"";4;2;;"
"710215647200935936;1222257180;""2016-03-16 21:26:20"";""Glad to sit down &amp; have a thoughtful conversation with Geisha Williams of @PGE4Me about the grid &amp; renewable energy https://t.co/shgCFs6WfO"";""{}"";""{}"";2;1;;"
"788414528191102976;2856787757;""2016-10-18 16:20:46"";""My staff will be holding traveling office hours in all 99 counties to help Iowans in their dealings w/ the fed govt https://t.co/8oYF0MvrS4"";""{}"";""{https://t.co/8oYF0MvrS4}"";9;4;;"
"648889963531116544;2863006655;""2015-09-29 15:59:57"";""RT @leahjdouglas: finally someone (@RepLawrence) says """"LEARN LITERALLY ANYTHING ABOUT WOMENS HEALTHCARE B4 HAVING DUMB OPINIONS"""" (my words","..."";""{}"";""{}"";0;10;;"
"290900065252409344;1061385474;""2013-01-14 19:15:54"";""On Saturday"," Michelle had the honor of speaking with the Northern New Mexico Stockman's Association http://t.co/1sOc5rAy"";""{}"";""{http://t.co/1sOc5rAy}"";0;1;;"
"697152249579966465;1074518754;""2016-02-09 20:17:03"";""Wisconsin student Kathryn Ebert has been named an @ACT #ACTreadiness state exemplar as well! Great job Kathryn! Keep up the great work!"";""{ACTreadiness}"";""{}"";5;5;;"
"821513886193111040;113036476;""2017-01-18 00:25:48"";""After 2 yrs the Healthy MI plan has enrolled more than 640k low-income Michiganders giving them access to high-qual... https://t.co/r3LwzYEoU3"";""{}"";""{https://t.co/r3LwzYEoU3}"";16;17;;"
"837417701505105920;236279233;""2017-03-02 21:41:53"";""Thank you Shannon w/ @JDRF for visiting my DC office to advocate for Diabetes research funding. #jdrfgovday https://t.co/X4bR6S7bQ5"";""{jdrfgovday}"";""{}"";25;7;;"
"755057314596388864;234374703;""2016-07-18 15:11:06"";""My #WVParkoftheWeek is @HarpersFerryNPS in the Eastern Panhandle"," where history &amp; scenic beauty collide. Learn more: https://t.co/nBvDwRLq0X"";""{WVParkoftheWeek}"";""{https://t.co/nBvDwRLq0X}"";7;1;;"
"519542754641055745;339852137;""2014-10-07 17:40:20"";""Today I am joining VP @JoeBiden and LA leaders for a roundtable on #RaiseTheWageLA! http://t.co/C280HfPrPl"";""{RaiseTheWageLA}"";""{}"";1;2;;"
"101838688358645760;26424123;""2011-08-12 02:13:30"";""I endorse @GovernorPerry for President because he'll turn our economy around-TX grew 40% of new U.S. jobs since June 09 #2012 #rickperry"";""{rickperry}"";""{}"";1;34;;"
"560855724352622592;75364211;""2015-01-29 17:43:19"";""Just introduced a bill to prohibit bonuses awarded to federal employees", like those at the IRS," who owe back taxes. http://t.co/6CUnTa00JA"";""{}"";""{http://t.co/6CUnTa00JA}"";5;9;;"
"347358024085671936;221792092;""2013-06-19 14:19:41"";""Journal News: """"Lowey: Small businesses should get credit card protections"""" http://t.co/Cefq5G1KUP (via @LoHud)"";""{}"";""{http://t.co/Cefq5G1KUP}"";0;1;;"
"666663473531772928;1444015610;""2015-11-17 17:05:32"";""@LamarSmithTX21: NOAA spreading false news about #GOP investigation of temperature data --&gt; https://t.co/Beu2LqE6pe"";""{GOP}"";""{https://t.co/Beu2LqE6pe}"";0;0;;"
"779394239360884737;3091316093;""2016-09-23 18:57:21"";""RT @ChestnutIC: You are a very brave man.  Congratulations! https://t.co/ClGh7qr4dc"";""{}"";""{https://t.co/ClGh7qr4dc}"";0;2;;"
"474791403570999296;237312687;""2014-06-06 05:54:26"";""Arriving at #OmahaBeach for #DDay70; lots of American", British," and French flags. #GreatistGeneration 4 #Liberty http://t.co/Ra4ogMAv9n"";""{OmahaBeach",DDay70,GreatistGeneration,"Liberty}"";""{}"";4;8;;"
"651475071358357505;84119348;""2015-10-06 19:12:15"";""#DCTechDay is a truly exciting &amp; engaging joining of some of most innovative startups we have to offer. Very encouraging about our future"";""{DCTechDay}"";""{}"";7;2;;"
"495292820589408256;236899846;""2014-08-01 19:39:45"";"".@SmallBizGOP reforms key to growing percentage of federal work being competed and won by #SmallBiz. http://t.co/boFRlZ1RXp #4jobs #NY22"";""{SmallBiz",4jobs,"NY22}"";""{http://t.co/boFRlZ1RXp}"";0;0;;"
"1851339479;24183358;""2009-05-19 20:39:38"";""@cheverage Thank you for coming to visit."";""{}"";""{}"";0;0;;1812910424"
"437949223452303360;233949261;""2014-02-24 13:56:46"";""Insightful read on President Obama's """"fairy-tale economics"""" and propaganda campaign http://t.co/0Si72lJDTn #tcot"";""{tcot}"";""{http://t.co/0Si72lJDTn}"";1;3;;"
"833448663947042816;584912320;""2017-02-19 22:50:20"";""RT @Kevinliptakcnn: With Mike Pence looking on"," Angela Merkel says journalists must be respected. """"Freedom of the press is a pillar of Demo..."";""{}"";""{}"";0;3798;;"
"714508877086068736;234469322;""2016-03-28 17:46:05"";""Mark your calendars Alpena! I'm there at 9AM on Thurs for #CoffeewiththeCongressman #AR3 https://t.co/akVQlcSH7R https://t.co/N2o5D2UoSH"";""{CoffeewiththeCongressman","AR3}"";""{https://t.co/akVQlcSH7R}"";1;0;;"
"502787341594165248;462143773;""2014-08-22 12:00:18"";""Happening soon: @davidcicilline discussing @HouseDemocrats #MiddleClassFirstPlan on WNRI. Tune in at 8am http://t.co/LeGUioVT9o"";""{MiddleClassFirstPlan}"";""{http://t.co/LeGUioVT9o}"";1;0;;"
"743143755700637696;109071031;""2016-06-15 18:10:52"";"".@haley_e_quinn Glad to have you."";""{}"";""{}"";5;0;;743143553040261126"
"837332196239241217;21157904;""2017-03-02 16:02:07"";""My statement on the confirmation Dr. Ben Carson to serve as HUD Secretary https://t.co/7RxQsk3fNA"";""{}"";""{http://www.burr.senate.gov/press/releases/burr-statement-on-the-confirmation-of-hud-secretary-carson}"";18;5;;"
"352865450436202496;235271965;""2013-07-04 19:04:14"";""Congratulations to the winners of the Andele Tutors"," """"Tobacco Cessation Essay Contest"""". http://t.co/w004uDkUvY"";""{}"";""{}"";0;0;;"
"193378977174396929;15394954;""2012-04-20 16:41:55"";""RT @repbobgibbs: Check out my guest Column for @EIDOhio #Energy #Jobs a Driving Force in #Ohio Economic Recovery http://t.co/ksTVXs6z"";""{Energy",Jobs,"Ohio}"";""{http://t.co/ksTVXs6z}"";0;1;;"
"727846644755124224;15600527;""2016-05-04 13:05:37"";""This is both the spring and the fall in my district in Southern Illinois. https://t.co/ddOwfr2QVM"";""{}"";""{}"";15;2;;"
"611294983711232001;1058717720;""2015-06-17 22:10:56"";""The Ex-Im Bank helps strengthen the economy and create jobs. It's time to reauthorize! #ExIm4Jobs https://t.co/7ygANx3bGX"";""{ExIm4Jobs}"";""{https://t.co/7ygANx3bGX}"";1;2;;"
"293905559017631744;237814920;""2013-01-23 02:18:40"";""RT @ClotureClub: @rephultgren is hosting astrophysicist Dr. Neil DeGrasse tomorrow #GeekOut -- RSVP at http://t.co/jxTBdMaP"";""{GeekOut}"";""{http://t.co/jxTBdMaP}"";0;1;;"
"748263983224922112;2955485182;""2016-06-29 21:16:50"";""It was great meeting with you! Keep up the good work. https://t.co/HbhNNejTi6"";""{}"";""{https://t.co/HbhNNejTi6}"";1;1;;"
"839905895853228032;1051127714;""2017-03-09 18:29:04"";""Very concerned that possible #HUD cuts could impact constituents who reside in @NYCHA housing. https://t.co/XSkTAl1tvJ (1/2)"";""{HUD}"";""{http://wapo.st/2n4059O}"";6;2;;"
"847256177062825984;815733290955112448;""2017-03-30 01:16:28"";""RT @RepRoybalAllard: Held a moving &amp; informative forum today to discuss how President #Trump's immoral #immigration policies are tearing ki..."";""{Trump","immigration}"";""{}"";0;58;;"
"832360162358800384;1061029050;""2017-02-16 22:45:01"";""Privilege to join at the White House today as a bill I helped introduce to undo the harmful Stream Protection Rule... https://t.co/Z3WXKkEWhn"";""{}"";""{https://t.co/Z3WXKkEWhn}"";35;16;;"
"753295715317719044;550401754;""2016-07-13 18:31:08"";""RT @HouseAppropsGOP: The FY17 Labor"," HHS &amp; Education bill provides $161.6B in discretionary funding - $569M below FY16."";""{}"";""{}"";0;3;;"
"664111760924897280;242892689;""2015-11-10 16:05:57"";""RT @Interior: On #VeteransDay", you can visit national parks," wildlife refuges &amp; public lands for free. RT to spread the word! https://t.co/..."";""{VeteransDay}"";""{}"";0;893;;"
"829783956233056256;237763317;""2017-02-09 20:08:06"";""Traveling to DC? My office can help book tours of the Capitol", White House," &amp; others. Morea https://t.co/grsk6q4Yfw https://t.co/Syp3051aGy"";""{}"";""{https://t.co/grsk6q4Yfw}"";7;0;;"
"832660604758454272;33537967;""2017-02-17 18:38:52"";""RT @SenJohnHoeven: Pleased to introduce bill earlier this week with @amyklobuchar to improve @nctrail: https://t.co/eggVtFdiYZ https://t.co..."";""{}"";""{http://goo.gl/OPViSx}"";0;23;;"
"788781037300121600;1092979962;""2016-10-19 16:37:08"";""RT @daveloebsack: It's not too late to register to vote! Your voice matters. Make sure your registration is current right now: https://t.co..."";""{}"";""{}"";0;153;;"
"459791024316227584;1080509366;""2014-04-25 20:28:17"";""I went to ASK Power in Aurora to discuss legislation I introduced to promote job training and growth in manufacturing http://t.co/A8XmVdhWn7"";""{}"";""{}"";0;2;;"
"585852813558833153;2966570782;""2015-04-08 17:12:50"";""Tomorrow at 9 am I'll be at @MetroArtsAZ with @cspan &amp; @CoxArizona to honor the Studentcam Documentary winners. #AZ07"";""{AZ07}"";""{}"";3;7;;"
